거래일자,거래유형,거래가격(USD),주식수량,거래금액(KRW),거래금액(USD),드로우다운(%),거래사유,포트폴리오 가치(KRW),포트폴리오 가치(USD),현금잔고(KRW)
2024-08-22,BUY,68.16049194335938,45.1423249626773,4000000.0,3076.923076923077,19.486642782838214,고점대비 19.5% 하락 (매수단계: 3),112305273.3019709,8858.63916948463,100789042.38164088
2024-08-23,SELL,70.30359649658203,45.1423249626773,4125768.1388217416,3173.6677990936473,19.486642782838214,드로우다운 13.0% 회복,116793135.17306545,89840.87321005035,104914810.52046262
2024-08-23,BUY,70.30359649658203,43.76622577299682,4000000.0,3076.923076923077,16.955139010965095,고점대비 17.0% 하락 (매수단계: 3),112667367.03424372,9040.428087523924,100914810.52046262
2024-08-26,BUY,68.240234375,45.08957369657447,4000000.0,3076.923076923077,19.39244846731916,고점대비 19.4% 하락 (매수단계: 3),112322437.59747633,11852.020828472083,96914810.52046262
2024-08-27,SELL,68.81837463378906,45.08957369657447,4033888.5271473136,3102.991174728703,19.39244846731916,드로우다운 3.5% 회복,116486861.5717424,89605.27813210954,100948699.04760993
2024-08-27,BUY,68.81837463378906,44.71077809228499,4000000.0,3076.923076923077,18.70953066772072,고점대비 18.7% 하락 (매수단계: 3),112452973.04459509,11926.364613065509,96948699.04760993
2024-08-28,BUY,66.48588562011719,92.55868514721467,8000000.0,6153.846153846154,21.464741432908944,고점대비 21.5% 하락 (매수단계: 4),111927480.41337025,17675.98566596948,88948699.04760993
2024-08-29,BUY,66.13700866699219,93.04693813461554,8000000.0,6153.846153846154,21.876846069347454,고점대비 21.9% 하락 (매수단계: 4),111806901.93036383,23737.079140579932,80948699.04760993
2024-08-30,SELL,68.38975524902344,92.55868514721467,8229085.570406263,6330.065823389433,21.464741432908944,드로우다운 10.5% 회복,121087073.9117351,93143.903009027,89177784.61801618
2024-08-30,SELL,68.38975524902344,93.04693813461554,8272494.523406598,6363.457325697383,21.876846069347454,드로우다운 12.2% 회복,129359568.4351417,99507.36033472438,97450279.14142278
2024-08-30,BUY,68.38975524902344,44.990994129446214,4000000.0,3076.923076923077,19.215829619678285,고점대비 19.2% 하락 (매수단계: 3),112857988.34132884,14929.007076850816,93450279.14142278
2024-09-03,BUY,62.14984893798828,198.0325377777289,16000000.0,12307.692307692309,26.58660690572665,고점대비 26.6% 하락 (매수단계: 5),111087221.84745464,25874.57131233219,77450279.14142278
2024-09-04,BUY,61.621551513671875,199.73032170346474,16000000.0,12307.692307692309,27.21064875208303,고점대비 27.2% 하락 (매수단계: 5),110801295.00294682,37962.31989348004,61450279.14142278
2024-09-05,SELL,61.8209114074707,199.73032170346474,16051763.68044017,12347.510523415516,27.21064875208303,드로우다운 0.9% 회복,127012720.57179037,97702.09274753105,77502042.82186295
2024-09-05,BUY,61.8209114074707,199.08623194780324,16000000.0,12307.692307692309,26.97515845724275,고점대비 27.0% 하락 (매수단계: 5),110960956.89135018,38045.318514990184,61502042.82186295
2024-09-06,BUY,56.80706024169922,433.31558631361276,32000000.0,24615.384615384617,32.89768011801506,고점대비 32.9% 하락 (매수단계: 6),106949698.75362039,59575.11994750572,29502042.82186295
2024-09-09,SELL,58.92025375366211,433.31558631361276,33190383.591319423,25531.06430101494,32.89768011801506,드로우다운 7.6% 회복,143021095.43266845,110016.2272558988,62692426.41318238
2024-09-09,BUY,58.92025375366211,417.77458593946875,32000000.0,24615.384615384617,30.40150822654688,고점대비 30.4% 하락 (매수단계: 6),109830711.84134904,60875.60417551281,30692426.413182378
2024-09-10,SELL,60.505149841308594,417.77458593946875,32860768.098805673,25277.51392215821,30.40150822654688,드로우다운 6.2% 회복,144820220.92424044,111400.16994172342,63553194.51198805
2024-09-10,BUY,60.505149841308594,203.4156156950709,16000000.0,12307.692307692309,28.52937818143509,고점대비 28.5% 하락 (매수단계: 5),111959452.82543476,49543.27562572824,47553194.51198805
2024-09-11,SELL,64.36272430419922,198.0325377777289,16569687.721923545,12745.913632248881,26.58660690572665,드로우다운 9.8% 회복,132635434.60616028,102027.25738935407,64122882.233911596
2024-09-11,SELL,64.36272430419922,199.08623194780324,16657851.937503815,12813.732259618318,26.97515845724275,드로우다운 11.1% 회복,149293286.5436641,114840.98964897238,80780734.17141542
2024-09-11,SELL,64.36272430419922,203.4156156950709,17020098.149796024,13092.383192150788,28.52937818143509,드로우다운 16.0% 회복,166313384.69346014,127933.37284112319,97800832.32121144
2024-09-11,BUY,64.36272430419922,95.61195894631605,8000000.0,6153.846153846154,23.972687613817005,고점대비 24.0% 하락 (매수단계: 4),116065746.88423675,20203.780433096388,89800832.32121144
2024-09-12,SELL,66.2666015625,95.61195894631605,8236643.4645373225,6335.879588105633,23.972687613817005,드로우다운 9.4% 회복,125079317.89602046,96214.85992001573,98037475.78574876
2024-09-12,BUY,66.2666015625,92.8649728331412,8000000.0,6153.846153846154,21.72376678850105,고점대비 21.7% 하락 (매수단계: 4),116842674.43148313,20619.383573641822,90037475.78574876
2024-09-13,SELL,67.13379669189453,92.8649728331412,8104691.667771933,6234.37820597841,21.72376678850105,드로우다운 4.7% 회복,125298151.21815255,96383.19324473273,98142167.4535207
2024-09-13,BUY,67.13379669189453,91.6653974165764,8000000.0,6153.846153846154,20.699408113273982,고점대비 20.7% 하락 (매수단계: 4),117193459.55038062,20808.686228353785,90142167.4535207
2024-09-16,BUY,66.23668670654297,92.90691397518631,8000000.0,6153.846153846154,21.75910317494864,고점대비 21.8% 하락 (매수단계: 4),116831972.706904,26684.465579525608,82142167.4535207
2024-09-17,SELL,66.27655792236328,92.90691397518631,8004815.605103795,6157.550465464458,21.75910317494864,드로우다운 0.2% 회복,124857669.86241126,96044.36143262405,90146983.05862449
2024-09-17,BUY,66.27655792236328,92.85102224311049,8000000.0,6153.846153846154,21.71200601718911,고점대비 21.7% 하락 (매수단계: 4),116852854.25730747,26696.823998986903,82146983.05862449
2024-09-18,BUY,65.40935516357422,94.08204894325523,8000000.0,6153.846153846154,22.73637370450147,고점대비 22.7% 하락 (매수단계: 4),116398741.54848316,32501.352684506666,74146983.05862449
2024-09-19,SELL,70.35343170166016,43.76622577299682,4002835.428487961,3079.10417575997,16.955139010965095,드로우다운 0.3% 회복,123595247.47441266,95073.26728800974,78149818.48711245
2024-09-19,SELL,70.35343170166016,44.71077809228499,4089223.674696752,3145.556672843655,18.70953066772072,드로우다운 9.7% 회복,127684471.14910942,98218.8239608534,82239042.1618092
2024-09-19,SELL,70.35343170166016,44.990994129446214,4114852.0824785237,3165.2708326757875,19.215829619678285,드로우다운 12.1% 회복,131799323.23158795,101384.09479352919,86353894.24428773
2024-09-19,SELL,70.35343170166016,91.6653974165764,8383667.859518436,6448.975276552643,20.699408113273982,드로우다운 18.4% 회복,140182991.09110638,107833.07007008184,94737562.10380617
2024-09-19,SELL,70.35343170166016,92.85102224311049,8492104.467353003,6532.388051810002,21.71200601718911,드로우다운 22.2% 회복,148675095.5584594,114365.45812189185,103229666.57115917
2024-09-19,SELL,70.35343170166016,94.08204894325523,8604693.506086022,6618.995004681555,22.73637370450147,드로우다운 25.7% 회복,157279789.0645454,120984.45312657338,111834360.07724519
2024-09-19,BUY,70.35343170166016,43.7352237481611,4000000.0,3076.923076923077,16.896272069808333,고점대비 16.9% 하락 (매수단계: 3),119592412.04592472,9044.65536052271,107834360.07724519
2024-09-20,BUY,69.90487670898438,44.01585728750198,4000000.0,3076.923076923077,17.426119600645663,고점대비 17.4% 하락 (매수단계: 3),119517445.79641668,12063.912091670383,103834360.07724519
2024-09-23,SELL,70.42321014404297,43.7352237481611,4003967.308527534,3079.9748527134875,16.896272069808333,드로우다운 0.5% 회복,123637700.66706923,95105.92359005325,107838327.38577272
2024-09-23,SELL,70.42321014404297,44.01585728750198,4029659.357656344,3099.737967427957,17.426119600645663,드로우다운 3.5% 회복,127667360.02472557,98205.6615574812,111867986.74342906
2024-09-23,BUY,70.42321014404297,43.69188894725997,4000000.0,3076.923076923077,16.813847537686513,고점대비 16.8% 하락 (매수단계: 3),119633733.3585417,9050.574319317404,107867986.74342906
2024-09-24,SELL,71.41999816894531,43.69188894725997,4056617.01719439,3120.474628611069,16.813847537686513,드로우다운 7.0% 회복,123856885.74533924,95274.5274964148,111924603.76062346
2024-09-24,BUY,71.41999816894531,43.08209403260638,4000000.0,3076.923076923077,15.636409581613039,고점대비 15.6% 하락 (매수단계: 3),119800268.72814485,9135.126898093384,107924603.76062346
2024-09-25,SELL,71.66999816894531,42.974130342053385,4003942.5958050783,3079.955842926983,15.424463359609872,드로우다운 0.5% 회복,123845781.14077991,95265.98549290762,111928546.35642853
2024-09-25,SELL,71.66999816894531,43.08209403260638,4014001.680560597,3087.693600431229,15.636409581613039,드로우다운 1.9% 회복,127859782.82134052,98353.67909333885,115942548.03698914
2024-09-25,BUY,71.66999816894531,42.93181464397345,4000000.0,3076.923076923077,15.341101570617214,고점대비 15.3% 하락 (매수단계: 3),119841838.54497483,6076.3773138351535,111942548.03698914
2024-09-26,SELL,73.19000244140625,21.038930753872762,2001791.2112126818,1539.8393932405245,13.622983557180014,드로우다운 0.6% 회복,122011160.87978606,93854.73913829697,113944339.24820182
2024-09-26,SELL,73.19000244140625,42.93181464397345,4084833.504188343,3142.1796186064175,15.341101570617214,드로우다운 11.7% 회복,126095994.3839744,96996.91875690338,118029172.75239016
2024-09-26,BUY,73.19000244140625,21.020105029962053,2000000.0,1538.4615384615386,13.545623816994828,고점대비 13.5% 하락 (매수단계: 2),120009369.66857338,3061.689935525547,116029172.75239016
2024-09-27,BUY,71.93000030517578,42.7766309449282,4000000.0,3076.923076923077,15.033978715797671,고점대비 15.0% 하락 (매수단계: 3),119940848.6076399,6085.904504038259,112029172.75239016
2024-09-30,SELL,72.48999786376953,42.7766309449282,4031141.251562234,3100.877885817103,15.033978715797671,드로우다운 4.4% 회복,124033584.73122393,95410.44979324918,116060314.0039524
2024-09-30,BUY,72.48999786376953,21.223087098895626,2000000.0,1538.4615384615386,14.372491655034317,고점대비 14.4% 하락 (매수단계: 2),120002443.4796617,4570.86882746869,114060314.0039524
2024-10-01,BUY,69.41999816894531,44.32329527631021,4000000.0,3076.923076923077,17.998873669579645,고점대비 18.0% 하락 (매수단계: 3),119750790.33833706,7454.212564911281,110060314.0039524
2024-10-02,SELL,69.68000030517578,44.32329527631021,4014981.396893599,3088.4472283796918,17.998873669579645,드로우다운 1.7% 회복,123802065.95324403,95232.35842557233,114075295.400846
2024-10-02,BUY,69.68000030517578,44.157908488047546,4000000.0,3076.923076923077,17.691750814760102,고점대비 17.7% 하락 (매수단계: 3),119787084.55635044,7470.607042695713,110075295.400846
2024-10-03,BUY,69.5199966430664,44.25954006759802,4000000.0,3076.923076923077,17.88075226759837,고점대비 17.9% 하락 (매수단계: 3),119764783.72650386,10530.375635121427,106075295.400846
2024-10-04,SELL,71.97000122070312,44.157908488047546,4131458.1461250223,3178.0447277884787,17.691750814760102,드로우다운 15.3% 회복,124378683.050461,95675.91003881615,110206753.54697102
2024-10-04,SELL,71.97000122070312,44.25954006759802,4140966.8985006246,3185.359152692788,17.88075226759837,드로우다운 16.2% 회복,128519649.94896162,98861.26919150894,114347720.44547164
2024-10-04,BUY,71.97000122070312,21.376427850038436,2000000.0,1538.4615384615386,14.986728352588106,고점대비 15.0% 하락 (매수단계: 2),120247224.90433598,6076.541891434101,112347720.44547164
2024-10-07,BUY,69.5999984741211,44.20866586753086,4000000.0,3076.923076923077,17.786251541179237,고점대비 17.8% 하락 (매수단계: 3),119987090.86311604,8953.361859726456,108347720.44547164
2024-10-08,SELL,72.62000274658203,21.223087098895626,2003586.836436575,1541.22064341275,14.372491655034317,드로우다운 1.1% 회복,122495720.0725508,94227.47697888523,110351307.28190821
2024-10-08,SELL,72.62000274658203,21.376427850038436,2018063.123936475,1552.3562491819039,14.986728352588106,드로우다운 5.1% 회복,124513783.19648728,95779.83322806713,112369370.40584469
2024-10-08,SELL,72.62000274658203,44.20866586753086,4173563.467739664,3210.4334367228184,17.786251541179237,드로우다운 20.1% 회복,128687346.66422695,98990.26666478996,116542933.87358436
2024-10-08,BUY,72.62000274658203,21.18509336649603,2000000.0,1538.4615384615386,14.218925721581899,고점대비 14.2% 하락 (매수단계: 2),120492133.23611425,4576.307201946063,114542933.87358436
2024-10-09,SELL,74.37000274658203,20.81197357908903,2012122.4919102371,1547.786532238644,12.681031389904177,드로우다운 4.2% 회복,122647619.79426885,94344.32291866835,116555056.3654946
2024-10-09,SELL,74.37000274658203,21.020105029962053,2032244.849455237,1563.2652688117207,13.545623816994828,드로우다운 10.3% 회복,124679864.64372408,95907.58818748007,118587301.21494983
2024-10-09,SELL,74.37000274658203,21.18509336649603,2048196.0874087785,1575.5354518529066,14.218925721581899,드로우다운 14.5% 회복,126728060.73113286,97483.12363933297,120635497.30235861
2024-10-09,BUY,74.37000274658203,20.686587086784055,2000000.0,1538.4615384615386,12.15176964461112,고점대비 12.2% 하락 (매수단계: 2),120635497.30235861,1538.4615384615386,118635497.30235861
2024-10-10,BUY,74.11000061035156,20.759162404414404,2000000.0,1538.4615384615386,12.458892499430661,고점대비 12.5% 하락 (매수단계: 2),120628505.17847456,3071.5445200891954,116635497.30235861
2024-10-11,SELL,74.30000305175781,20.759162404414404,2005127.5789999042,1542.4058299999263,12.458892499430661,드로우다운 1.8% 회복,122643869.98914048,94341.43845318498,118640624.88135852
2024-10-11,BUY,74.30000305175781,20.706076383197956,2000000.0,1538.4615384615386,12.234455527206539,고점대비 12.2% 하락 (매수단계: 2),120638742.41014057,3075.4750221400477,116640624.88135852
2024-10-14,SELL,76.19999694824219,20.686587086784055,2049213.2347472385,1576.3178728824912,12.15176964461112,드로우다운 17.8% 회복,122790195.19522569,94453.99630401976,118689838.11610577
2024-10-14,SELL,76.19999694824219,20.706076383197956,2051143.8443726802,1577.802957209754,12.234455527206539,드로우다운 18.3% 회복,124841339.03959836,96031.7992612295,120740981.96047844
2024-10-14,BUY,76.19999694824219,10.094892388949292,1000000.0,769.2307692307693,9.990121853306503,고점대비 10.0% 하락 (매수단계: 1),120740981.96047844,769.2307692307694,119740981.96047844
2024-10-15,BUY,73.16000366210938,21.028724186058646,2000000.0,1538.4615384615386,13.58105933638068,고점대비 13.6% 하락 (매수단계: 2),120701087.03386581,2277.003902605669,117740981.96047844
2024-10-16,BUY,73.12000274658203,21.040228127363594,2000000.0,1538.4615384615386,13.628309699590247,고점대비 13.6% 하락 (매수단계: 2),120699468.56876104,3814.2204679096853,115740981.96047844
2024-10-17,SELL,73.33999633789062,21.028724186058646,2004920.521234869,1542.246554796053,13.58105933638068,드로우다운 1.6% 회복,122719307.5149882,94399.46731922169,117745902.48171331
2024-10-17,SELL,73.33999633789062,21.040228127363594,2006017.329951998,1543.0902538092294,13.628309699590247,드로우다운 1.9% 회복,124725324.8449402,95942.55757303092,119751919.81166531
2024-10-17,BUY,73.33999633789062,20.9771150161171,2000000.0,1538.4615384615386,13.36844622006557,고점대비 13.4% 하락 (매수단계: 2),120714386.99375333,2278.82090929848,117751919.81166531
2024-10-18,SELL,74.63999938964844,20.9771150161171,2035451.407599435,1565.7318519995654,13.36844622006557,드로우다운 11.5% 회복,122802350.21713884,94463.34632087604,119787371.21926475
2024-10-18,BUY,74.63999938964844,20.61175711471003,2000000.0,1538.4615384615386,11.83284095805316,고점대비 11.8% 하락 (매수단계: 2),120766898.80953941,2291.9443002112803,117787371.21926475
2024-10-21,SELL,75.05000305175781,20.61175711471003,2010986.1646694022,1546.9124343610786,11.83284095805316,드로우다운 4.1% 회복,122794251.76458071,94457.11674198517,119798357.38393416
2024-10-21,BUY,75.05000305175781,20.499153576323604,2000000.0,1538.4615384615386,11.348531494219062,고점대비 11.3% 하락 (매수단계: 2),120783265.5999113,2296.0832430593496,117798357.38393416
2024-10-22,SELL,75.2699966430664,20.499153576323604,2005862.5871382547,1542.9712208755805,11.348531494219062,드로우다운 2.3% 회복,122797877.8293075,94459.90602254422,119804219.9710724
2024-10-22,BUY,75.2699966430664,20.439240163075734,2000000.0,1538.4615384615386,11.088668014694385,고점대비 11.1% 하락 (매수단계: 2),120792015.24216923,2298.3040546898687,117804219.9710724
2024-10-23,BUY,71.79000091552734,42.86005067117327,4000000.0,3076.923076923077,15.19935048098851,고점대비 15.2% 하락 (매수단계: 3),120653878.99609652,5268.9684807877875,113804219.9710724
2024-10-24,SELL,73.5,42.86005067117327,4095277.841630606,3150.2137243312354,15.19935048098851,드로우다운 13.3% 회복,124912312.0196796,96086.393861292,117899497.81270301
2024-10-24,BUY,73.5,20.931449502878074,2000000.0,1538.4615384615386,13.179444767227299,고점대비 13.2% 하락 (매수단계: 2),120817034.178049,3782.720281035378,115899497.81270301
2024-10-25,SELL,74.73999786376953,20.931449502878074,2033741.4384699191,1564.416491130707,13.179444767227299,드로우다운 11.1% 회복,122933737.99186638,94564.41383989721,117933239.25117293
2024-10-25,BUY,74.73999786376953,20.584179588360854,2000000.0,1538.4615384615386,11.714719556071888,고점대비 11.7% 하락 (매수단계: 2),120899996.55339646,3820.582540171945,115933239.25117293
2024-10-28,SELL,74.80999755859375,20.584179588360854,2001873.15217621,1539.9024247509308,11.714719556071888,드로우다운 0.7% 회복,122906521.45169735,94543.47803976719,117935112.40334915
2024-10-28,BUY,74.80999755859375,20.564918976993187,2000000.0,1538.4615384615386,11.632033673476469,고점대비 11.6% 하락 (매수단계: 2),120904648.29952115,3822.7199201323087,115935112.40334915
2024-10-29,SELL,76.87999725341797,10.094892388949292,1008923.888876763,776.0952991359716,9.990121853306503,드로우다운 8.0% 회복,122051079.71579005,93885.44593522312,116944036.29222591
2024-10-29,SELL,76.87999725341797,20.439240163075734,2042779.3458789764,1571.3687275992127,11.088668014694385,드로우다운 17.2% 회복,124093859.06166902,95456.81466282232,118986815.63810489
2024-10-29,SELL,76.87999725341797,20.564918976993187,2055340.188808399,1581.0309144679993,11.632033673476469,드로우다운 21.0% 회복,126149199.25047742,97037.84557729033,121042155.82691328
2024-10-29,BUY,76.87999725341797,10.00560349521306,1000000.0,769.2307692307693,9.186883702914447,고점대비 9.2% 하락 (매수단계: 1),121042155.82691328,769.2307692307693,120042155.82691328
2024-10-30,BUY,75.16999816894531,20.466430436832407,2000000.0,1538.4615384615386,11.206789416675656,고점대비 11.2% 하락 (매수단계: 2),121019913.38225195,2290.5827348758976,118042155.82691328
2024-10-31,BUY,69.44999694824219,44.30414992265821,4000000.0,3076.923076923077,17.96343815019379,고점대비 18.0% 하락 (매수단계: 3),120793323.28957675,5193.205740510367,114042155.82691328
2024-11-01,SELL,70.93000030517578,44.30414992265821,4085241.377795111,3142.4933675347006,17.96343815019379,드로우다운 9.7% 회복,125022434.37143262,96171.10336264047,118127397.2047084
2024-11-01,BUY,70.93000030517578,43.3797132903516,4000000.0,3076.923076923077,16.215210759780973,고점대비 16.2% 하락 (매수단계: 3),120937192.9936375,5238.30445302239,114127397.2047084
2024-11-04,BUY,70.2699966430664,43.78715275243548,4000000.0,3076.923076923077,16.994828234610896,고점대비 17.0% 하락 (매수단계: 3),120873827.84293155,8266.485106325508,110127397.2047084
2024-11-05,SELL,72.94000244140625,43.3797132903516,4113351.311297474,3164.116393305749,16.215210759780973,드로우다운 14.6% 회복,125395504.6627851,96458.08050983469,114240748.51600587
2024-11-05,SELL,72.94000244140625,43.78715275243548,4151985.537264334,3193.8350286648724,16.994828234610896,드로우다운 18.6% 회복,129547490.20004943,99651.91553849957,118392734.0532702
2024-11-05,BUY,72.94000244140625,21.092150904401283,2000000.0,1538.4615384615386,13.840931827990655,고점대비 13.8% 하락 (매수단계: 2),121282153.35148762,3761.0917678595497,116392734.0532702
2024-11-06,SELL,78.86000061035156,10.00560349521306,1025754.467061269,789.0418977394377,9.186883702914447,드로우다운 25.5% 회복,122704745.66230829,94388.2658940833,117418488.52033147
2024-11-06,SELL,78.86000061035156,20.466430436832407,2098177.531762418,1613.9827167403214,11.206789416675656,드로우다운 38.9% 회복,124802923.19407071,96002.24861082362,119516666.0520939
2024-11-06,SELL,78.86000061035156,21.092150904401283,2162325.143153126,1663.3270331947124,13.840931827990655,드로우다운 50.5% 회복,126965248.33722384,97665.57564401835,121678991.19524702
2024-11-06,BUY,78.86000061035156,9.754384520379983,1000000.0,769.2307692307693,6.848040290509977,고점대비 6.8% 하락 (매수단계: 1),121678991.19524702,769.2307692307693,120678991.19524702
2024-11-07,SELL,82.55000305175781,9.754384520379983,1046791.8135030027,805.2244719253868,6.848040290509977,드로우다운 63.6% 회복,121725783.00875002,0.0,121725783.00875002
2024-11-14,BUY,80.05999755859375,9.60817877452207,1000000.0,769.2307692307693,5.4305654425641325,고점대비 5.4% 하락 (매수단계: 1),121725783.00875002,769.2307692307692,120725783.00875002
2024-11-15,BUY,74.2699966430664,20.714442008866904,2000000.0,1538.4615384615386,12.269900058677688,고점대비 12.3% 하락 (매수단계: 2),121653462.23567867,2252.060943791275,118725783.00875002
2024-11-18,SELL,75.7699966430664,20.714442008866904,2040393.1619172907,1569.533201474839,12.269900058677688,드로우다운 14.4% 회복,123752984.50812358,95194.60346778737,120766176.1706673
2024-11-18,BUY,75.7699966430664,20.30436329182972,2000000.0,1538.4615384615386,10.498051992702734,고점대비 10.5% 하락 (매수단계: 2),121712591.34620628,2266.4732119530577,118766176.1706673
2024-11-19,SELL,77.29000091552734,20.30436329182972,2040121.5346391345,1569.3242574147189,10.498051992702734,드로우다운 17.1% 회복,123811820.23010874,95239.86171546826,120806297.70530644
2024-11-19,BUY,77.29000091552734,9.95252633094785,1000000.0,769.2307692307693,8.702574239080349,고점대비 8.7% 하락 (매수단계: 1),121771698.69546962,1511.8469155101307,119806297.70530644
2024-11-20,BUY,77.19999694824219,9.96412952900103,1000000.0,769.2307692307693,8.808889809323201,고점대비 8.8% 하락 (매수단계: 1),121769409.99208851,2279.3171436785124,118806297.70530644
2024-11-21,SELL,77.95999908447266,9.95252633094785,1008668.6267435497,775.8989436488844,8.702574239080349,드로우다운 9.1% 회복,122807249.23744433,94467.11479803409,119814966.33205
2024-11-21,SELL,77.95999908447266,9.96412952900103,1009844.5876460333,776.8035289584872,8.808889809323201,드로우다운 10.2% 회복,123817093.82509036,95243.91832699259,120824810.91969603
2024-11-21,BUY,77.95999908447266,9.86699305110661,1000000.0,769.2307692307693,7.911150932512008,고점대비 7.9% 하락 (매수단계: 1),121798580.61070079,1518.2843776959594,119824810.91969603
2024-11-22,SELL,78.25,9.86699305110661,1003719.8681238199,772.0922062490922,7.911150932512008,드로우다운 4.3% 회복,122809642.64178193,94468.9558782938,120828530.78781985
2024-11-22,BUY,78.25,9.830425165888425,1000000.0,769.2307692307693,7.568592558306615,고점대비 7.6% 하락 (매수단계: 1),121805922.77365811,1521.0707583371213,119828530.78781985
